,Unnamed: 0,video_id,start,end,text,video_link,vid_path
26911,26911,07MDmr5LoRE.en,00:00:30.230,00:00:36.880, accept request joão passion sesmarias speaks duda castro,https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
26974,26974,07MDmr5LoRE.en,00:06:56.270,00:07:04.040, you since the beginning 2017 and it was when it started I saw perception threatens the hell,https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
26980,26980,07MDmr5LoRE.en,00:07:39.690,00:07:46.200, knowledge immediately so for me it's first i have i have all,https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27030,27030,07MDmr5LoRE.en,00:12:26.279,00:12:31.079, the social security law and an actuarial descriptive that I got the,https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27033,27033,07MDmr5LoRE.en,00:12:42.629,00:12:48.569, and the rest of Brazil has less that is not in São Paulo has much more epileptic than,https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27060,27060,07MDmr5LoRE.en,00:15:15.080,00:15:21.960, no longer a young guy who picks up a child and feels asymptomatic,https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27103,27103,07MDmr5LoRE.en,00:19:23.710,00:19:30.309," and the media started saying no, that story used on the internet, right if the",https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27109,27109,07MDmr5LoRE.en,00:19:58.840,00:20:05.529, salary now but I posted a 20/2016 article from Globo speaking very well of,https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27138,27138,07MDmr5LoRE.en,00:22:45.980,00:22:52.940, the base of the morphine which is the option there you have the morphine which is synthetic after,https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27232,27232,07MDmr5LoRE.en,00:32:20.400,00:32:30.690, and then nobody closed the planet except that the presidents were obama and no h1 n1 is the,https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27251,27251,07MDmr5LoRE.en,00:34:12.950,00:34:18.110, could be used exceptionally for an epidemic emergency even without,https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27337,27337,07MDmr5LoRE.en,00:41:52.930,00:41:58.990, like if you want it right what is it just look what you want from the front that the media,https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27339,27339,07MDmr5LoRE.en,00:42:10.050,00:42:21.940, cold marine is the media this great media you you know very well your,https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27360,27360,07MDmr5LoRE.en,00:44:05.000,00:44:10.130," education where he was PT, the doctor was minister of economics where the plague of",https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27361,27361,07MDmr5LoRE.en,00:44:10.130,00:44:17.780, medical view is the minister of the economy when the PT doctor is PT and,https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27371,27371,07MDmr5LoRE.en,00:45:08.660,00:45:16.310, french fries rice beans in the very different kid's popular restaurant pt that,https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27388,27388,07MDmr5LoRE.en,00:46:29.850,00:46:34.890, i want to open a car it was good to capture an account when the president looked at that,https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27484,27484,07MDmr5LoRE.en,00:55:12.680,00:55:18.800, start fighting it and they will then so when they slept the,https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27493,27493,07MDmr5LoRE.en,00:55:59.190,00:56:05.520, abraham weintraub showing some cases of corruption recommends how is the,https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27555,27555,07MDmr5LoRE.en,01:01:53.329,01:01:58.729," I wanted to control the media, control the press, you know?",https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27560,27560,07MDmr5LoRE.en,01:02:18.829,01:02:24.059, impeachment then you cultivate pt national made a letter a resolution,https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27561,27561,07MDmr5LoRE.en,01:02:24.059,01:02:30.319, and saying that it leads to dilma's mistakes and the pt was not to have selected better,https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27579,27579,07MDmr5LoRE.en,01:04:05.650,01:04:09.370, unionist a lot of corrupt a lot of people who played the game together,https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27607,27607,07MDmr5LoRE.en,01:06:22.709,01:06:28.690," globonews in which she ditches rap I went to complain, not to say right",https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27654,27654,07MDmr5LoRE.en,01:10:16.800,01:10:23.460, public servant has up to you by law the citizen he can do everything except that it is,https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27656,27656,07MDmr5LoRE.en,01:10:27.480,01:10:34.350, nothing except what is foreseen in the law with what is allowed but the government has done the,https://www.youtube.com/watch?v=07MDmr5LoRE.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/07MDmr5LoRE.en.vtt
27762,27762,cOWlW_3zcw4.en,00:04:17.459,00:04:20.820, researches generally by force but firstly in accepting a,https://www.youtube.com/watch?v=cOWlW_3zcw4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/cOWlW_3zcw4.en.vtt
27794,27794,cOWlW_3zcw4.en,00:06:51.810,00:06:55.740," so there was a very good acceptance for society, we hope that the",https://www.youtube.com/watch?v=cOWlW_3zcw4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/cOWlW_3zcw4.en.vtt
27799,27799,cOWlW_3zcw4.en,00:07:18.080,00:07:24.710, on these visits do not accept marathons with the ministries interested in this trip,https://www.youtube.com/watch?v=cOWlW_3zcw4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/cOWlW_3zcw4.en.vtt
27820,27820,cOWlW_3zcw4.en,00:09:10.540,00:09:15.130, our infrastructure girl the tarcíso which is an army captain who is,https://www.youtube.com/watch?v=cOWlW_3zcw4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/cOWlW_3zcw4.en.vtt
27943,27943,cOWlW_3zcw4.en,00:20:02.190,00:20:07.500, there at ceagesp in são paulo if immedia 150 km from são paulo has a slight with,https://www.youtube.com/watch?v=cOWlW_3zcw4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/cOWlW_3zcw4.en.vtt
27967,27967,SN97dJcS4FM.en,00:01:54.390,00:02:03.890, adele a good one will complete a year from now in the attempted murder,https://www.youtube.com/watch?v=SN97dJcS4FM.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SN97dJcS4FM.en.vtt
27978,27978,SN97dJcS4FM.en,00:03:04.080,00:03:08.870, politics is at ease on the right is your right and streets street accepted a good,https://www.youtube.com/watch?v=SN97dJcS4FM.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SN97dJcS4FM.en.vtt
28034,28034,SN97dJcS4FM.en,00:08:11.249,00:08:17.189, promptly took action now the region the Amazon region is so,https://www.youtube.com/watch?v=SN97dJcS4FM.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SN97dJcS4FM.en.vtt
28042,28042,SN97dJcS4FM.en,00:08:56.290,00:09:02.260, this is an exaggeration that is neither acceptable nor acceptable in the minds of people,https://www.youtube.com/watch?v=SN97dJcS4FM.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SN97dJcS4FM.en.vtt
28045,28045,SN97dJcS4FM.en,00:09:12.610,00:09:18.580, first the action of the armed forces immediate prompt response highly,https://www.youtube.com/watch?v=SN97dJcS4FM.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SN97dJcS4FM.en.vtt
28049,28049,SN97dJcS4FM.en,00:09:35.160,00:09:39.730, immediately this shows the armed forces' ability to comply with any,https://www.youtube.com/watch?v=SN97dJcS4FM.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SN97dJcS4FM.en.vtt
28055,28055,SN97dJcS4FM.en,00:10:03.410,00:10:09.350, and everyone knows that this is a program in search of cleaning up our concept,https://www.youtube.com/watch?v=SN97dJcS4FM.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SN97dJcS4FM.en.vtt
28061,28061,SN97dJcS4FM.en,00:10:33.589,00:10:39.709, next 6 now of september i will be in the city of letícia in colombia,https://www.youtube.com/watch?v=SN97dJcS4FM.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SN97dJcS4FM.en.vtt
28077,28077,SN97dJcS4FM.en,00:11:59.629,00:12:05.029, quite open frank greetings from the governor was exceptional and I took to,https://www.youtube.com/watch?v=SN97dJcS4FM.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SN97dJcS4FM.en.vtt
28089,28089,SN97dJcS4FM.en,00:13:02.210,00:13:07.430, nobody accepted to speak I want the state to be from macau which is being,https://www.youtube.com/watch?v=SN97dJcS4FM.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SN97dJcS4FM.en.vtt
28166,28166,SN97dJcS4FM.en,00:19:37.629,00:19:42.099," then the news comes, we’re setting fire to the amazon captain nero it’s me",https://www.youtube.com/watch?v=SN97dJcS4FM.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SN97dJcS4FM.en.vtt
28217,28217,SN97dJcS4FM.en,00:24:39.220,00:24:44.650, in Brazil arrested for pressure from the media company understanding the half of the year will,https://www.youtube.com/watch?v=SN97dJcS4FM.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SN97dJcS4FM.en.vtt
28248,28248,SN97dJcS4FM.en,00:27:16.560,00:27:20.220, all programs are very easy and solved when there is no subscription to the,https://www.youtube.com/watch?v=SN97dJcS4FM.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SN97dJcS4FM.en.vtt
28249,28249,SN97dJcS4FM.en,00:27:20.220,00:27:23.220, people who go on paper when it's a subscription have to stop to,https://www.youtube.com/watch?v=SN97dJcS4FM.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SN97dJcS4FM.en.vtt
28288,28288,SN97dJcS4FM.en,00:30:50.270,00:30:53.600, corruption the moment is a problem in front of Brazil and,https://www.youtube.com/watch?v=SN97dJcS4FM.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SN97dJcS4FM.en.vtt
28303,28303,SN97dJcS4FM.en,00:32:20.629,00:32:23.629, god corruption did not send for him,https://www.youtube.com/watch?v=SN97dJcS4FM.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SN97dJcS4FM.en.vtt
28337,28337,SN97dJcS4FM.en,00:35:58.960,00:36:04.789, saturday now the other our cd for sure will be a good access september,https://www.youtube.com/watch?v=SN97dJcS4FM.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SN97dJcS4FM.en.vtt
28343,28343,SN97dJcS4FM.en,00:36:34.130,00:36:39.380, sweat is passion done even though i did and what god against pt,https://www.youtube.com/watch?v=SN97dJcS4FM.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SN97dJcS4FM.en.vtt
28344,28344,SN97dJcS4FM.en,00:36:39.380,00:36:45.410, your chick against the pt - seeing the way the pt speaks the truth - with,https://www.youtube.com/watch?v=SN97dJcS4FM.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SN97dJcS4FM.en.vtt
28345,28345,SN97dJcS4FM.en,00:36:45.410,00:36:50.150, more in the negative mall to deny that he fought against the pt,https://www.youtube.com/watch?v=SN97dJcS4FM.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SN97dJcS4FM.en.vtt
28351,28351,SN97dJcS4FM.en,00:37:23.440,00:37:30.099, try I'm the last chapter of the new on the right chaos but it might not have been,https://www.youtube.com/watch?v=SN97dJcS4FM.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SN97dJcS4FM.en.vtt
28365,28365,PL4v3EJYPl0.en,00:00:44.210,00:00:48.600, according to the Brazilian press in the ranks of the military because he is captain of the,https://www.youtube.com/watch?v=PL4v3EJYPl0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/PL4v3EJYPl0.en.vtt
28376,28376,PL4v3EJYPl0.en,00:01:57.990,00:02:02.160, really our facebook has an acceptance is new this thing I have not seen,https://www.youtube.com/watch?v=PL4v3EJYPl0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/PL4v3EJYPl0.en.vtt
28381,28381,PL4v3EJYPl0.en,00:02:25.380,00:02:31.890, use we carry out a situation of them we make available immediately,https://www.youtube.com/watch?v=PL4v3EJYPl0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/PL4v3EJYPl0.en.vtt
28398,28398,PL4v3EJYPl0.en,00:04:04.439,00:04:08.819, lepa could take immediate solution just select has nothing to do,https://www.youtube.com/watch?v=PL4v3EJYPl0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/PL4v3EJYPl0.en.vtt
28401,28401,PL4v3EJYPl0.en,00:04:19.500,00:04:23.130, I have part of the media here as well as on Sunday,https://www.youtube.com/watch?v=PL4v3EJYPl0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/PL4v3EJYPl0.en.vtt
28449,28449,PL4v3EJYPl0.en,00:08:44.159,00:08:50.339, exceptional only point of view is lower cost location,https://www.youtube.com/watch?v=PL4v3EJYPl0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/PL4v3EJYPl0.en.vtt
28471,28471,PL4v3EJYPl0.en,00:10:48.630,00:10:54.450, reception of the present throne and also there what was advanced in the kilo was,https://www.youtube.com/watch?v=PL4v3EJYPl0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/PL4v3EJYPl0.en.vtt
28475,28475,PL4v3EJYPl0.en,00:11:07.500,00:11:16.329, has nothing of total leisure jewelry with absolute exemption,https://www.youtube.com/watch?v=PL4v3EJYPl0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/PL4v3EJYPl0.en.vtt
28485,28485,PL4v3EJYPl0.en,00:12:04.869,00:12:11.139, business where tourism is exempt from visas due to a criticism of the press that would leave,https://www.youtube.com/watch?v=PL4v3EJYPl0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/PL4v3EJYPl0.en.vtt
28488,28488,PL4v3EJYPl0.en,00:12:19.660,00:12:23.169, certainty in the visa exemption for tourism and business,https://www.youtube.com/watch?v=PL4v3EJYPl0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/PL4v3EJYPl0.en.vtt
28491,28491,PL4v3EJYPl0.en,00:12:32.470,00:12:37.509, the possibility for a group of Brazilians to start it also the exemption,https://www.youtube.com/watch?v=PL4v3EJYPl0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/PL4v3EJYPl0.en.vtt
28493,28493,PL4v3EJYPl0.en,00:12:42.910,00:12:49.089, on visa exemption students came to see if this is the visa issue,https://www.youtube.com/watch?v=PL4v3EJYPl0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/PL4v3EJYPl0.en.vtt
28495,28495,PL4v3EJYPl0.en,00:12:55.470,00:13:00.960, the visa exemption because they will bring tourism fruits is a 'gift' of the campaign o,https://www.youtube.com/watch?v=PL4v3EJYPl0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/PL4v3EJYPl0.en.vtt
28517,28517,PL4v3EJYPl0.en,00:15:19.420,00:15:23.710, important for both preventing corruption and improving management,https://www.youtube.com/watch?v=PL4v3EJYPl0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/PL4v3EJYPl0.en.vtt
28543,28543,PL4v3EJYPl0.en,00:17:24.820,00:17:29.590, responsible in an area responsible for the country and corruption transparency arc,https://www.youtube.com/watch?v=PL4v3EJYPl0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/PL4v3EJYPl0.en.vtt
28548,28548,PL4v3EJYPl0.en,00:17:47.620,00:17:51.910, corruption and transparency and control and I am sure that the partnership with the,https://www.youtube.com/watch?v=PL4v3EJYPl0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/PL4v3EJYPl0.en.vtt
28594,28594,PL4v3EJYPl0.en,00:21:56.720,00:22:02.690, authorities arrests in addition to state inefficiency and corruption,https://www.youtube.com/watch?v=PL4v3EJYPl0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/PL4v3EJYPl0.en.vtt
28601,28601,PL4v3EJYPl0.en,00:22:42.580,00:22:47.440, our tarcísio that the presence captain well done he is tendered from the chamber,https://www.youtube.com/watch?v=PL4v3EJYPl0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/PL4v3EJYPl0.en.vtt
28672,28672,PL4v3EJYPl0.en,00:30:13.750,00:30:19.060, doing exceptional work there in your ministry will use the same,https://www.youtube.com/watch?v=PL4v3EJYPl0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/PL4v3EJYPl0.en.vtt
28712,28712,PL4v3EJYPl0.en,00:33:55.389,00:34:00.580, this concept in Brazil this is something that we have almost common is cultural,https://www.youtube.com/watch?v=PL4v3EJYPl0.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/PL4v3EJYPl0.en.vtt
28721,28721,SFLD7xpDmuY.en,00:04:26.710,00:04:31.150, I recommend that you do the same thing if you want if you feel symptoms right,https://www.youtube.com/watch?v=SFLD7xpDmuY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SFLD7xpDmuY.en.vtt
28752,28752,SFLD7xpDmuY.en,00:07:09.770,00:07:15.420," I used to say that back in March, I was beaten a lot in the media, the company is there",https://www.youtube.com/watch?v=SFLD7xpDmuY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SFLD7xpDmuY.en.vtt
28768,28768,SFLD7xpDmuY.en,00:08:37.110,00:08:44.329," said it is an assumption on his part, it could have been is suicide",https://www.youtube.com/watch?v=SFLD7xpDmuY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SFLD7xpDmuY.en.vtt
28885,28885,SFLD7xpDmuY.en,00:19:48.929,00:19:54.779," that right, thinking that destroying in quotes, decreasing the cheese of the media",https://www.youtube.com/watch?v=SFLD7xpDmuY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SFLD7xpDmuY.en.vtt
28904,28904,SFLD7xpDmuY.en,00:21:33.860,00:21:37.870, that owes united states to here that money was not the result of corruption,https://www.youtube.com/watch?v=SFLD7xpDmuY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SFLD7xpDmuY.en.vtt
28913,28913,SFLD7xpDmuY.en,00:22:14.850,00:22:21.630, spreading fake news look here with him in the free electoral time pt,https://www.youtube.com/watch?v=SFLD7xpDmuY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SFLD7xpDmuY.en.vtt
28914,28914,SFLD7xpDmuY.en,00:22:21.630,00:22:27.990, pt not that girl who had the swastika scrawled on her abdomen and then,https://www.youtube.com/watch?v=SFLD7xpDmuY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SFLD7xpDmuY.en.vtt
28916,28916,SFLD7xpDmuY.en,00:22:33.120,00:22:38.160, to have being done now the pt put on the side so free bolsonaro,https://www.youtube.com/watch?v=SFLD7xpDmuY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SFLD7xpDmuY.en.vtt
28925,28925,SFLD7xpDmuY.en,00:23:26.410,00:23:30.970, of the virus so the script nobody on my side here that enters nothing better than a,https://www.youtube.com/watch?v=SFLD7xpDmuY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SFLD7xpDmuY.en.vtt
28927,28927,SFLD7xpDmuY.en,00:23:35.320,00:23:40.990, Brazil in the media team like this to be able to respond with a lot of ownership and,https://www.youtube.com/watch?v=SFLD7xpDmuY.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/SFLD7xpDmuY.en.vtt
28997,28997,vNyBRsVZ0gg.en,00:04:11.850,00:04:21.239, we have known since the time of the transition and now only accepted disappearance as her health,https://www.youtube.com/watch?v=vNyBRsVZ0gg.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/vNyBRsVZ0gg.en.vtt
29067,29067,vNyBRsVZ0gg.en,00:10:05.690,00:10:10.430, have information and take new policies and actions that will optimize the,https://www.youtube.com/watch?v=vNyBRsVZ0gg.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/vNyBRsVZ0gg.en.vtt
29085,29085,vNyBRsVZ0gg.en,00:11:42.290,00:11:47.540, exceptional and the zé maria with a little younger that is in the same smooth as the,https://www.youtube.com/watch?v=vNyBRsVZ0gg.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/vNyBRsVZ0gg.en.vtt
29103,29103,vNyBRsVZ0gg.en,00:13:23.400,00:13:30.420, apply water with obviously the doctor's prescription answered how does,https://www.youtube.com/watch?v=vNyBRsVZ0gg.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/vNyBRsVZ0gg.en.vtt
29135,29135,vNyBRsVZ0gg.en,00:16:11.130,00:16:14.700, Aggressive people may be more asymptomatic although you now have an,https://www.youtube.com/watch?v=vNyBRsVZ0gg.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/vNyBRsVZ0gg.en.vtt
29196,29196,1sWkcMxBIO4.en,00:00:22.289,00:00:27.210, corruption in brazil as we are fighting corruption right then,https://www.youtube.com/watch?v=1sWkcMxBIO4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/1sWkcMxBIO4.en.vtt
29204,29204,1sWkcMxBIO4.en,00:01:07.570,00:01:12.700, arrived in china which is only going to see now here that what the mainstream media there the,https://www.youtube.com/watch?v=1sWkcMxBIO4.en,/Users/dumoura/Dev/PDev/PoliticalRemix/Lives_da_Semana/Notebook_IngDef/cache/subs/1sWkcMxBIO4.en.vtt
